"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
1823,"Oklahoma","ICE KAY COUNTY DETENTION CENTER","ICE KAY COUNTY DETENTION CENTER","immigration"
1824,"Florida","ICE KROME DETENTION CENTER MIAMI FL","ICE KROME NORTH SERVICE PROCESSING CENTER","immigration"
1824,"Florida","ICE KROME NORTH SERVICE PROCESSING CENTER","ICE KROME NORTH SERVICE PROCESSING CENTER","immigration"
1825,"Arizona","ICE LA PALMA CORRECTIONAL CENTER","ICE LA PALMA CORRECTIONAL CENTER","immigration"
1825,"Arizona","ICE LA PALMA CORRECTIONAL FACILITY","ICE LA PALMA CORRECTIONAL CENTER","immigration"
1825,"Arizona","ICE LA PALMA CORRECTIONAL FACILITY ELOY AZ","ICE LA PALMA CORRECTIONAL CENTER","immigration"
1826,"California","ICE LA STAGING","ICE LA STAGING","immigration"
1826,"California","ICE LOS ANGELES STAGING FACILITY LASF","ICE LA STAGING","immigration"
1827,"Texas","ICE LAREDO PROCESSING CENTER","ICE LAREDO PROCESSING CENTER","immigration"
1828,"Florida","ICE LARKIN BEHAVIORAL HEALTH CENTER","ICE LARKIN BEHAVIORAL HEALTH CENTER","immigration"
1829,"Louisiana","ICE LASALLE CORR CTR OLLA","ICE LASALLE CORR CTR OLLA","immigration"
1829,"Louisiana","ICE LASALLE CORRECTIONAL CENTER OLLA LA","ICE LASALLE CORR CTR OLLA","immigration"
1829,"Louisiana","ICE LASALLE PROCESSING CENTER - OLLA OLLA LA","ICE LASALLE CORR CTR OLLA","immigration"
1829,"Louisiana","LASALLE ICE PROCESSING CENTER - OLLA","ICE LASALLE CORR CTR OLLA","immigration"
1830,"Louisiana","ICE JENALASALLE DETENTION FACILITY","ICE JENALASALLE DETENTION FACILITY","immigration"
1830,"Louisiana","ICE LASALLE PROCESSING CENTER - JENA JENA LA","ICE JENALASALLE DETENTION FACILITY","immigration"
1830,"Louisiana","ICE LASALLE PROCESSING CENTER JENA LA","ICE JENALASALLE DETENTION FACILITY","immigration"
1830,"Louisiana","LASALLE ICE PROCESSING CENTER - JENA","ICE JENALASALLE DETENTION FACILITY","immigration"
1831,"Texas","ICE LIMESTONE COUNTY DETENTION CENTER","ICE LIMESTONE COUNTY DETENTION CENTER","immigration"
1832,"Missouri","ICE LINCOLN COUNTY DETENTION CENTER","ICE LINCOLN COUNTY DETENTION CENTER","immigration"
1832,"Missouri","ICE LINCOLN COUNTY DETENTION CENTER TROY MO","ICE LINCOLN COUNTY DETENTION CENTER","immigration"
1833,"Iowa","ICE LINN COUNTY JAIL","ICE LINN COUNTY JAIL","immigration"
1834,"Florida","ICE LOCAL HOSPITAL MIAMI FL","ICE LOCAL HOSPITAL MIAMI FL","immigration"
1835,"Illinois","ICE MCHENRY COUNTY ADULT CORRECTIONAL FACILITY","ICE MCHENRY COUNTY CORRECTIONAL FACILITY","immigration"
1835,"Illinois","ICE MCHENRY COUNTY CORRECTIONAL FACILITY","ICE MCHENRY COUNTY CORRECTIONAL FACILITY","immigration"
1836,"California","ICE MESA VERDE DETENTION FACILITY","ICE MESA VERDE DETENTION FACILITY","immigration"
1836,"California","MESA VERDE ICE PROCESSING CENTER","ICE MESA VERDE DETENTION FACILITY","immigration"
1837,"Michigan","ICE MONROE COUNTY DETENTION-DORM","ICE MONROE COUNTY DETENTION-DORM","immigration"
1837,"Michigan","ICE MONROE COUNTY JAIL","ICE MONROE COUNTY DETENTION-DORM","immigration"
1838,"Missouri","ICE MONTGOMERY COUNTY JAIL","ICE MONTGOMERY COUNTY JAIL","immigration"
1839,"Texas","ICE MONTGOMERY PROCESSING CENTER","ICE MONTGOMERY PROCESSING CENTER","immigration"
1839,"Texas","ICE MONTGOMERY PROCESSING CENTER CONROE TX","ICE MONTGOMERY PROCESSING CENTER","immigration"
1839,"Texas","ICE MONTGOMERY PROCESSING CENTER HOUSTON","ICE MONTGOMERY PROCESSING CENTER","immigration"
1839,"Texas","ICE MONTGOMERY PROCESSING HOUSTON TX","ICE MONTGOMERY PROCESSING CENTER","immigration"
1840,"Oklahoma","ICE MOORE DETENTION CENTER","ICE OKMULGEE COUNTY JAIL","immigration"
1840,"Oklahoma","ICE OKMULGEE COUNTY JAIL","ICE OKMULGEE COUNTY JAIL","immigration"
1841,"Missouri","ICE MORGAN COUNTY ADULT DETENTION CENTER","ICE MORGAN COUNTY ADULT DETENTION CENTER","immigration"
1841,"Missouri","ICE MORGAN COUNTY DETENTION CENTER","ICE MORGAN COUNTY ADULT DETENTION CENTER","immigration"
1842,"Ohio","ICE MORROW COUNTY CORRECTIONAL FACILITY","ICE MORROW COUNTY CORRECTIONAL FACILITY","immigration"
1842,"Ohio","ICE MORROW COUNTY CORRECTIONAL FACILITY MOUNT GILEAD OH","ICE MORROW COUNTY CORRECTIONAL FACILITY","immigration"
1843,"Nevada","ICE NEVADA SOUTHERN DETENTION CENTER","ICE NEVADA SOUTHERN DETENTION CENTER","immigration"
1843,"Nevada","ICE NEVADA SOUTHERN DETENTION CENTER PAHRUMP NV","ICE NEVADA SOUTHERN DETENTION CENTER","immigration"
1844,"Washington","ICE NORTHWEST DETENTION CENTER","ICE NORTHWEST DETENTION CENTER","immigration"
1844,"Washington","ICE NORTHWEST PROCESSING CENTER TACOMA WA","ICE NORTHWEST DETENTION CENTER","immigration"
1844,"Washington","NORTHWEST ICE PROCESSING CENTER NWIPC","ICE NORTHWEST DETENTION CENTER","immigration"
1844,"Washington","TACOMA ICE PROCESSING CENTER NORTHWEST DETENTION CENTER","ICE NORTHWEST DETENTION CENTER","immigration"
1844,"Washington","TACOMA ICE PROCESSING CENTERB NORTHWEST DETENTION CENTER","ICE NORTHWEST DETENTION CENTER","immigration"
1845,"Nevada","ICE NYE COUNTY DETENTION CENTER SOUTHERN PAHRUMP","ICE NYE COUNTY DETENTION CENTER SOUTHERN PAHRUMP","immigration"
1845,"Nevada","ICE NYE COUNTY JAIL","ICE NYE COUNTY DETENTION CENTER SOUTHERN PAHRUMP","immigration"
1846,"California","ICE OTAY MESA DETENTION CENTER SAN DIEGO CA","ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF","immigration"
1846,"California","ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF","ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF","immigration"
1847,"New Mexico","ICE OTERO COUNTY PROCESSING CENTER","ICE OTERO COUNTY PROCESSING CENTER","immigration"
1847,"New Mexico","ICE OTERO COUNTY PROCESSING CENTER CHAPARRAL NM","ICE OTERO COUNTY PROCESSING CENTER","immigration"
1848,"Nebraska","ICE PHELPS COUNTY JAIL","ICE PHELPS COUNTY JAIL","immigration"
1849,"Pennsylvania","ICE PIKE COUNTY CORRECTIONAL FACILITY","ICE PIKE COUNTY CORRECTIONAL FACILITY","immigration"
1849,"Pennsylvania","ICE PIKE COUNTY CORRECTIONAL FACILITY HAWLEY PA","ICE PIKE COUNTY CORRECTIONAL FACILITY","immigration"
1850,"Louisiana","ICE PINE PRAIRIE CORRECTIONAL CENTER","ICE PINE PRAIRIE CORRECTIONAL CENTER","immigration"
1850,"Louisiana","ICE PINE PRAIRIE PROCESSING CENTER PINE PRAIRIE LA","ICE PINE PRAIRIE CORRECTIONAL CENTER","immigration"
1850,"Louisiana","PINE PRAIRIE ICE PROCESSING CENTER","ICE PINE PRAIRIE CORRECTIONAL CENTER","immigration"
1851,"Iowa","ICE POLK COUNTY JAIL","ICE POLK COUNTY JAIL","immigration"
1851,"Iowa","ICE POLK COUNTY JAIL DES MOINES IA","ICE POLK COUNTY JAIL","immigration"
1852,"Texas","ICE PORT ISABEL","ICE PORT ISABEL","immigration"
1852,"Texas","ICE PORT ISABEL DETENTION CENTER","ICE PORT ISABEL","immigration"
1852,"Texas","ICE PORT ISABEL DETENTION CENTER LOS FRESNOS TX","ICE PORT ISABEL","immigration"
1853,"Texas","ICE PRAIRIELAND DETENTION CENTER ALVARADO TX","ICE PRAIRIELAND DETENTION FACILITY","immigration"
1853,"Texas","ICE PRAIRIELAND DETENTION FACILITY","ICE PRAIRIELAND DETENTION FACILITY","immigration"
1853,"Texas","ICE PRARIELAND DETENTION CENTER ALVARADO LA","ICE PRAIRIELAND DETENTION FACILITY","immigration"
1854,"Illinois","ICE PULASKI COUNTY DETENTION CENTER","ICE PULASKI COUNTY JAIL","immigration"
1854,"Illinois","ICE PULASKI COUNTY DETENTION CENTER ULLIN IL","ICE PULASKI COUNTY JAIL","immigration"
1854,"Illinois","ICE PULASKI COUNTY JAIL","ICE PULASKI COUNTY JAIL","immigration"
1855,"Louisiana","ICE RICHWOOD CORRECTIONAL CENTER","ICE RICHWOOD CORRECTIONAL CENTER","immigration"
1855,"Louisiana","ICE RICHWOOD CORRECTIONAL CENTER MONROE LA","ICE RICHWOOD CORRECTIONAL CENTER","immigration"
1856,"Texas","ICE RIO GRANDE DETENTION CENTER","ICE RIO GRANDE DETENTION CENTER","immigration"
1857,"Louisiana","ICE CONCORDIA PARISH C C","ICE CONCORDIA PARISH C C","immigration"
1857,"Louisiana","ICE RIVER CORRECTIONAL CENTER","ICE CONCORDIA PARISH C C","immigration"
1857,"Louisiana","ICE RIVER CORRECTIONAL CENTER FERRIDAY LA","ICE CONCORDIA PARISH C C","immigration"
1858,"Georgia","ICE ROBERT A DEYTON DETENTION CENTER","ICE ROBERT A DEYTON DETENTION FACILITY","immigration"
1858,"Georgia","ICE ROBERT A DEYTON DETENTION FACILITY","ICE ROBERT A DEYTON DETENTION FACILITY","immigration"
1859,"Texas","ICE ROLLING PLAINS DETENTION CENTER","ICE ROLLING PLAINS DETENTION CENTER","immigration"
1859,"Texas","ICE ROLLING PLAINS DETENTION FACILITY HASKELL TX","ICE ROLLING PLAINS DETENTION CENTER","immigration"
1860,"Michigan","ICE SAINT CLAIR COUNTY JAIL","ICE SAINT CLAIR COUNTY JAIL","immigration"
1860,"Michigan","ICE SAINT CLAIR COUNTY JAIL HURON MI","ICE SAINT CLAIR COUNTY JAIL","immigration"
1860,"Michigan","ICE ST CLAIR COUNTY JAIL HURON MI","ICE SAINT CLAIR COUNTY JAIL","immigration"
1861,"Puerto Rico","ICE SAN JUAN STAGING FACILITY","ICE SAN JUAN STAGING FACILITY","immigration"
1862,"Arizona","ICE SAN LUIS","ICE SAN LUIS REGIONAL DETENTION CENTER","immigration"
1862,"Arizona","ICE SAN LUIS DETENTION CENTER","ICE SAN LUIS REGIONAL DETENTION CENTER","immigration"
1862,"Arizona","ICE SAN LUIS REGIONAL DETENTION CENTER","ICE SAN LUIS REGIONAL DETENTION CENTER","immigration"
1863,"Minnesota","ICE SHERBURNE COUNTY JAIL","ICE SHERBURNE COUNTY JAIL","immigration"
1864,"Louisiana","ICE SOUTH LOUISIANA CORRECTIONAL CENTER","ICE SOUTH LOUISIANA DETENTION CENTER","immigration"
1864,"Louisiana","ICE SOUTH LOUISIANA DETENTION CENTER","ICE SOUTH LOUISIANA DETENTION CENTER","immigration"
1865,"Texas","ICE SOUTH TEXAS FAMILY RESIDENTIAL CENTER","ICE SOUTH TEXAS FAMILY RESIDENTIAL CENTER","immigration"
1865,"Texas","ICE SOUTH TEXAS FAMILY RESIDENTIAL CENTER DILLEY","ICE SOUTH TEXAS FAMILY RESIDENTIAL CENTER","immigration"
1866,"Texas","ICE SOUTH TEXAS DETENTION COMPLEX","ICE SOUTH TEXAS DETENTION COMPLEX","immigration"
1866,"Texas","ICE SOUTH TEXAS PROCESSING CENTER PEARSALL TX","ICE SOUTH TEXAS DETENTION COMPLEX","immigration"
1866,"Texas","SOUTH TEXAS ICE PROCESSING CENTER PEARSALL","ICE SOUTH TEXAS DETENTION COMPLEX","immigration"
1867,"Georgia","ICE STEWART DETENTION CENTER","ICE STEWART DETENTION CENTER","immigration"
1867,"Georgia","ICE STEWART DETENTION CENTER LUMPKIN GA","ICE STEWART DETENTION CENTER","immigration"
1868,"New Hampshire","ICE STRAFFORD COUNTY CORRECTIONS","ICE STRAFFORD COUNTY CORRECTIONS","immigration"
1868,"New Hampshire","ICE STRAFFORD COUNTY JAIL DOVER NH","ICE STRAFFORD COUNTY CORRECTIONS","immigration"
1869,"Texas","ICE HUTTO CCA","ICE HUTTO CCA","immigration"
1869,"Texas","ICE T DON HUTTO RESIDENTAL CENTER","ICE HUTTO CCA","immigration"
1869,"Texas","ICE T DON HUTTO RESIDENTIAL CENTER","ICE HUTTO CCA","immigration"
1870,"New Mexico","ICE TORRANCE COUNTY DETENTION CENTER","ICE TORRANCE COUNTY DETENTION FACILITY","immigration"
1870,"New Mexico","ICE TORRANCE COUNTY DETENTION CENTER ESTANCIA NM","ICE TORRANCE COUNTY DETENTION FACILITY","immigration"
1870,"New Mexico","ICE TORRANCE COUNTY DETENTION FACILITY","ICE TORRANCE COUNTY DETENTION FACILITY","immigration"
1871,"Florida","ICE WAKULLA COUNTY JAIL","ICE WAKULLA COUNTY JAIL","immigration"
1872,"Utah","ICE WASHINGTON COUNTY JAIL","ICE WASHINGTON COUNTY JAIL PURGATORY CORRECTIONAL FAC","immigration"
1872,"Utah","ICE WASHINGTON COUNTY JAIL PURGATORY CORRECTIONAL FAC","ICE WASHINGTON COUNTY JAIL PURGATORY CORRECTIONAL FAC","immigration"
1873,"Texas","ICE WEBB COUNTY DETENTION CENTER CCA","ICE WEBB COUNTY DETENTION CENTER CCA","immigration"
1873,"Texas","ICE WEBB COUNTY DETENTION CENTER LAREDO TX","ICE WEBB COUNTY DETENTION CENTER CCA","immigration"
1874,"Louisiana","ICE WINN CORRECTIONAL CENTER","ICE WINN CORRECTIONAL CENTER","immigration"
1874,"Louisiana","ICE WINN CORRECTIONAL CENTER WINNFIELD LA","ICE WINN CORRECTIONAL CENTER","immigration"
1875,"Maryland","ICE WORCESTER COUNTY JAIL","ICE WORCESTER COUNTY JAIL","immigration"
1876,"Rhode Island","ICE WYATT DETENTION CENTER","ICE WYATT DETENTION CENTER","immigration"
1876,"Rhode Island","ICE WYATT DETENTION CENTER CENTRAL FALLS RI","ICE WYATT DETENTION CENTER","immigration"
1877,"Pennsylvania","ICE YORK COUNTY PRISON","ICE YORK COUNTY PRISON","immigration"
1877,"Pennsylvania","ICE YORK COUNTY PRISON YORK PA","ICE YORK COUNTY PRISON","immigration"
1878,"Not Available","ALL ICE FACILITIES","ALL ICE FACILITIES","immigration"
1879,"California","YOLO COUNTY JAIL","YOLO COUNTY JAIL","county"
1880,"Texas","ANGELINA COUNTY JAIL","ANGELINA COUNTY JAIL","county"
1880,"Texas","ANGELINA JAIL","ANGELINA COUNTY JAIL","county"
1881,"Texas","ARANSAS COUNTY JAIL","ARANSAS COUNTY JAIL","county"
1881,"Texas","ARANSAS JAIL","ARANSAS COUNTY JAIL","county"
1882,"Texas","BRAZORIA COUNTY JAIL","BRAZORIA COUNTY JAIL","county"
1882,"Texas","BRAZORIA JAIL","BRAZORIA COUNTY JAIL","county"
1883,"Texas","BRAZOS COUNTY JAIL","BRAZOS COUNTY JAIL","county"
1883,"Texas","BRAZOS JAIL","BRAZOS COUNTY JAIL","county"
1884,"Texas","CARSON COUNTY JAIL","CARSON COUNTY JAIL","county"
1884,"Texas","CARSON JAIL","CARSON COUNTY JAIL","county"
1885,"Texas","COOKE COUNTY JAIL","COOKE COUNTY JAIL","county"
1885,"Texas","COOKE JAIL","COOKE COUNTY JAIL","county"
1886,"Texas","ELLIS COUNTY JAIL","ELLIS COUNTY JAIL","county"
1886,"Texas","ELLIS JAIL","ELLIS COUNTY JAIL","county"
1887,"Texas","FRIO COUNTY JAIL","FRIO COUNTY JAIL","county"
1887,"Texas","FRIO JAIL","FRIO COUNTY JAIL","county"
1888,"Texas","HENDERSON COUNTY JAIL","HENDERSON COUNTY JAIL","county"
1888,"Texas","HENDERSON JAIL","HENDERSON COUNTY JAIL","county"
1889,"Texas","HOOD COUNTY JAIL","HOOD COUNTY JAIL","county"
1889,"Texas","HOOD JAIL","HOOD COUNTY JAIL","county"
1890,"Texas","HUNT COUNTY JAIL","HUNT COUNTY JAIL","county"
1890,"Texas","HUNT JAIL","HUNT COUNTY JAIL","county"
1891,"Texas","JACKSON COUNTY JAIL","JACKSON COUNTY JAIL","county"
1891,"Texas","JACKSON JAIL","JACKSON COUNTY JAIL","county"
1892,"Texas","KAUFMAN COUNTY","KAUFMAN COUNTY JAIL","county"
1892,"Texas","KAUFMAN COUNTY JAIL","KAUFMAN COUNTY JAIL","county"
1892,"Texas","KAUFMAN JAIL","KAUFMAN COUNTY JAIL","county"
1893,"Texas","MCLENNAN COUNTY","MCLENNAN COUNTY JAIL","county"
1893,"Texas","MCLENNAN COUNTY JAIL","MCLENNAN COUNTY JAIL","county"
1893,"Texas","MCLENNAN JAIL","MCLENNAN COUNTY JAIL","county"
1894,"Texas","NUECES COUNTY","NUECES COUNTY JAIL","county"
1894,"Texas","NUECES COUNTY JAIL","NUECES COUNTY JAIL","county"
1894,"Texas","NUECES JAIL","NUECES COUNTY JAIL","county"
1895,"Texas","POLK COUNTY JAIL","POLK COUNTY JAIL","county"
1895,"Texas","POLK JAIL","POLK COUNTY JAIL","county"
1896,"Texas","RANDALL COUNTY JAIL","RANDALL COUNTY JAIL","county"
1896,"Texas","RANDALL JAIL","RANDALL COUNTY JAIL","county"
1897,"Texas","ROCKWALL COUNTY JAIL","ROCKWALL COUNTY JAIL","county"
1897,"Texas","ROCKWALL JAIL","ROCKWALL COUNTY JAIL","county"
1898,"Texas","SAN JACINTO COUNTY JAIL","SAN JACINTO COUNTY JAIL","county"
1898,"Texas","SAN JACINTO JAIL","SAN JACINTO COUNTY JAIL","county"
1899,"Texas","TOM GREEN COUNTY","TOM GREEN COUNTY JAIL","county"
1899,"Texas","TOM GREEN COUNTY JAIL","TOM GREEN COUNTY JAIL","county"
1899,"Texas","TOM GREEN JAIL","TOM GREEN COUNTY JAIL","county"
1900,"Texas","VICTORIA COUNTY","VICTORIA COUNTY JAIL","county"
1900,"Texas","VICTORIA COUNTY JAIL","VICTORIA COUNTY JAIL","county"
1900,"Texas","VICTORIA JAIL","VICTORIA COUNTY JAIL","county"
1901,"Texas","WHARTON COUNTY","WHARTON COUNTY JAIL","county"
1901,"Texas","WHARTON COUNTY JAIL","WHARTON COUNTY JAIL","county"
1901,"Texas","WHARTON JAIL","WHARTON COUNTY JAIL","county"
1902,"Texas","WILLIAMSON COUNTY","WILLIAMSON COUNTY JAIL","county"
1902,"Texas","WILLIAMSON COUNTY JAIL","WILLIAMSON COUNTY JAIL","county"
1902,"Texas","WILLIAMSON JAIL","WILLIAMSON COUNTY JAIL","county"
1903,"Texas","WISE COUNTY JAIL","WISE COUNTY JAIL","county"
1903,"Texas","WISE JAIL","WISE COUNTY JAIL","county"
1904,"West Virginia","NORTHERN NRJ","NORTHERN REGIONAL JAIL","state"
1904,"West Virginia","NORTHERN REGIONAL JAIL","NORTHERN REGIONAL JAIL","state"
1905,"Rhode Island","MAXIMUM SECURITY","MAXIMUM SECURITY FACILITY","state"
1905,"Rhode Island","MAXIMUM SECURITY FACILITY","MAXIMUM SECURITY FACILITY","state"
1906,"Michigan","BANNUM INC","BANNUM INC RRC SAGINAW","federal"
1906,"Michigan","BANNUM INC RRC SAGINAW","BANNUM INC RRC SAGINAW","federal"
1907,"Kansas","BUTLER COUNTY JAIL","BUTLER COUNTY JAIL RRC EL DORADO","federal"
1907,"Kansas","BUTLER COUNTY JAIL RRC EL DORADO","BUTLER COUNTY JAIL RRC EL DORADO","federal"
1908,"Pennsylvania","CAPITOL PAVILION COMM CORR CTR","CAPITOL PAVILION RRC HARRISBURG","federal"
1908,"Pennsylvania","CAPITOL PAVILION RRC HARRISBURG","CAPITOL PAVILION RRC HARRISBURG","federal"
1909,"Illinois","CENTERSTONE OF ILLINOIS","CENTERSTONE OF ILLINOIS RRC","federal"
1909,"Illinois","CENTERSTONE OF ILLINOIS RRC","CENTERSTONE OF ILLINOIS RRC","federal"
1910,"Michigan","CHERRY STREET SERVICES INC","CHERRY STREET SERVICES INC","federal"
1911,"Ohio","COMM CORR ASSOC INC","COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN","federal"
1911,"Ohio","COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN","COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN","federal"
1912,"South Dakota","COMMUNITY EDUCATION CENTERS IN","COMMUNITY EDUCATION CENTERS RRC RAPID CITY","federal"
1912,"South Dakota","COMMUNITY EDUCATION CENTERS RRC RAPID CITY","COMMUNITY EDUCATION CENTERS RRC RAPID CITY","federal"
1913,"North Dakota","COMMUNITY EXTENDED NUCLEAR TRA RRC FARGO","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO","federal"
1913,"North Dakota","COMMUNITY EXTENDED NUCLEAR TRA FARGO ND","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO","federal"
1913,"North Dakota","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO","federal"
1914,"North Dakota","COMMUNITY EXTENDED NUCLEAR TRA MANDAN ND","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE MANDAN","federal"
1914,"North Dakota","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE MANDAN","COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE MANDAN","federal"
1915,"New York","COMMUNITY RESOURCES FOR JUSTIC","COMMUNITY RESOURCES FOR JUSTICE RRC BUFFALO","federal"
1915,"New York","COMMUNITY RESOURCES FOR JUSTICE RRC BUFFALO","COMMUNITY RESOURCES FOR JUSTICE RRC BUFFALO","federal"
1916,"Nebraska","DISMAS CHARITIES AT KEARNEY","DISMAS CHARITIES RRC KEARNEY","federal"
1916,"Nebraska","DISMAS CHARITIES RRC KEARNEY","DISMAS CHARITIES RRC KEARNEY","federal"
1917,"Georgia","DISMAS CHARITIES INC AUGUSTA GA","DISMAS CHARITIES RRC AUGUSTA","federal"
1917,"Georgia","DISMAS CHARITIES RRC AUGUSTA","DISMAS CHARITIES RRC AUGUSTA","federal"
1918,"Iowa","DISMAS CHARITIES INC SIOUX CITY IA","DISMAS CHARITIES RRC SIOUX CITY","federal"
1918,"Iowa","DISMAS CHARITIES RRC SIOUX CITY","DISMAS CHARITIES RRC SIOUX CITY","federal"
1919,"Kentucky","DISMAS CHARITIES OF LOUISVILLE","DISMAS CHARITIES RRC LOUISVILLE","federal"
1919,"Kentucky","DISMAS CHARITIES RRC LOUISVILLE","DISMAS CHARITIES RRC LOUISVILLE","federal"
1920,"West Virginia","DISMAS CHARLESTON","DISMAS RRC CHARLESTON","federal"
1920,"West Virginia","DISMAS RRC CHARLESTON","DISMAS RRC CHARLESTON","federal"
1921,"West Virginia","DISMAS CLARKSBURG","DISMAS RRC CLARKSBURG","federal"
1921,"West Virginia","DISMAS RRC CLARKSBURG","DISMAS RRC CLARKSBURG","federal"
1922,"Texas","DISMAS EL PASO","DISMAS RRC EL PASO","federal"
1922,"Texas","DISMAS RRC EL PASO","DISMAS RRC EL PASO","federal"
1923,"Florida","DISMAS HOUSE CHARITIES INC","DISMAS HOUSE CHARITIES INC RRC DANIA","federal"
1923,"Florida","DISMAS HOUSE CHARITIES INC RRC DANIA","DISMAS HOUSE CHARITIES INC RRC DANIA","federal"
1924,"District of Columbia","FAIRVIEW RRC","FAIRVIEW RRC","federal"
1925,"Illinois","FAMILY GUIDANCE CENTERS INC","FAMILY GUIDANCE CENTERS RRC SPRINGFIELD","federal"
1925,"Illinois","FAMILY GUIDANCE CENTERS RRC SPRINGFIELD","FAMILY GUIDANCE CENTERS RRC SPRINGFIELD","federal"
1926,"California","GARDEN GROVE CCC","GARDEN GROVE CCC","federal"
1927,"Alaska","GEO CARE INC CORDOVA CENTER","GEO CARE INC CORDOVA CENTER","federal"
1928,"California","GEO REENTRY MARVIN GARDENS","GEO REENTRY MARVIN GARDENS","federal"
1929,"Montana","GREAT FALLS PRE-RELEASE CENTER","GREAT FALLS PRE-RELEASE CENTER","federal"
1930,"West Virginia","HAZELTON FCI","HAZELTON FCI","federal"
1931,"West Virginia","HAZELTON USP","HAZELTON USP","federal"
1932,"Illinois","HUMAN SERVICE CENTER","HUMAN SERVICE CENTER RRC PEORIA","federal"
1932,"Illinois","HUMAN SERVICE CENTER RRC PEORIA","HUMAN SERVICE CENTER RRC PEORIA","federal"
1933,"North Dakota","LAKE REGION LAW ENFORCEMENT CE","LAKE REGION LAW ENFORCEMENT RRC","federal"
1933,"North Dakota","LAKE REGION LAW ENFORCEMENT RRC","LAKE REGION LAW ENFORCEMENT RRC","federal"
1934,"Wisconsin","LUTHERAN SOCIAL SERVICES","LUTHERAN SOCIAL SERVICES RRC","federal"
1934,"Wisconsin","LUTHERAN SOCIAL SERVICES RRC","LUTHERAN SOCIAL SERVICES RRC","federal"
1935,"Kansas","MIRROR INC","MIRROR INC RRC WICHITA","federal"
1935,"Kansas","MIRROR INC RRC WICHITA","MIRROR INC RRC WICHITA","federal"
1936,"Kansas","MIRROR INC RRC TOPEKA","MIRROR INC RRC TOPEKA","federal"
1936,"Kansas","MIRROR INC THE","MIRROR INC RRC TOPEKA","federal"
1936,"Kansas","THE MIRROR INC RRC TOPEKA","MIRROR INC RRC TOPEKA","federal"
1937,"Rhode Island","NEIL J HOUSTON HOUSE","NEIL J HOUSTON HOUSE RRC","federal"
1937,"Rhode Island","NEIL J HOUSTON HOUSE RRC","NEIL J HOUSTON HOUSE RRC","federal"
1938,"Oregon","NORTHWEST REGIONAL REENTRY CENTER","NORTHWEST REGIONAL REENTRY CENTER","federal"
1938,"Oregon","NWRRC","NORTHWEST REGIONAL REENTRY CENTER","federal"
1940,"Maine","PHAROS HOUSE","PHAROS HOUSE RRC","federal"
1940,"Maine","PHAROS HOUSE RRC","PHAROS HOUSE RRC","federal"
1941,"Washington","PIONEER FELLOWSHIP HOUSE","PIONEER FELLOWSHIP HOUSE RRC","federal"
1941,"Washington","PIONEER FELLOWSHIP HOUSE RRC","PIONEER FELLOWSHIP HOUSE RRC","federal"
1942,"Idaho","PORT OF HOPE BOISE RESIDENTIAL","PORT OF HOPE BOISE RESIDENTIAL RRC","federal"
1942,"Idaho","PORT OF HOPE BOISE RESIDENTIAL RRC","PORT OF HOPE BOISE RESIDENTIAL RRC","federal"
1943,"Louisiana","RE-ENTRY DEVELOPMENT","RE-ENTRY DEVELOPMENT RRC BATON ROUGE","federal"
1943,"Louisiana","RE-ENTRY DEVELOPMENT RRC BATON ROUGE","RE-ENTRY DEVELOPMENT RRC BATON ROUGE","federal"
1944,"Pennsylvania","RENEWAL INC","RENEWAL INC RRC PITTSBURGH","federal"
1944,"Pennsylvania","RENEWAL INC RRC PITTSBURGH","RENEWAL INC RRC PITTSBURGH","federal"
1945,"Wisconsin","ROCK COUNTY SHERIFFS DEPT","ROCK COUNTY SHERIFFS DEPT RRC","federal"
1945,"Wisconsin","ROCK COUNTY SHERIFFS DEPT RRC","ROCK COUNTY SHERIFFS DEPT RRC","federal"
